Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2017/3/23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
China,CHN,"Children in employment, female (% of female children ages 7-14)",SL.TLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Employment in services (% of total employment),SL.SRV.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.69999981,11.10000038,10.89999962,9.899999619,10.19999981,10.60000038,10.60000038,11.5,12.19999981,12.69999981,13.10000038,12.80000019,12.89999962,12.69999981,12.69999981,16.10000038,50.5,50.29999924,49.5,48.90000153,48.59999847,49.29999924,49.09999847,48.79999924,47,,,,,
China,CHN,"Employment in services, male (% of male employment)",SL.SRV.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.90000153,48.59999847,47.59999847,46.79999924,46.20000076,,,,,,,,,
China,CHN,"Employment in services, female (% of female employment)",SL.SRV.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.29999924,53.09999847,52.70000076,52.20000076,52.5,,,,,,,,,
China,CHN,Child employment in services (% of economically active children ages 7-14),SL.SRV.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Child employment in services, male (% of male economically active children ages 7-14)",SL.SRV.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Child employment in services, female (% of female economically active children ages 7-14)",SL.SRV.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Children in employment, self-employed (% of children in employment, ages 7-14)",SL.SLF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Children in employment, self-employed, male (% of male children in employment, ages 7-14)",SL.SLF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Children in employment, self-employed, female (% of female children in employment, ages 7-14)",SL.SLF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Child employment in manufacturing (% of economically active children ages 7-14),SL.MNF.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Child employment in manufacturing, male (% of male economically active children ages 7-14)",SL.MNF.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",SL.MNF.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Informal employment (% of total non-agricultural employment),SL.ISV.IFRM.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Informal employment, male (% of total non-agricultural employment)",SL.ISV.IFRM.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Informal employment, female (% of total non-agricultural employment)",SL.ISV.IFRM.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Employment in industry (% of total employment),SL.IND.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.20000076,22.39999962,21.29999924,19,19.20000076,19.60000038,20.20000076,20.70000076,21,20.79999924,20.39999962,17.89999962,17.5,17.29999924,17.29999924,17.70000076,41.90000153,42.29999924,43.40000153,44.20000076,44.5,43.90000153,44,44.29999924,46.90000153,,,,,
China,CHN,"Employment in industry, male (% of male employment)",SL.IND.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.5,44,45.40000153,46.29999924,47,,,,,,,,,
China,CHN,"Employment in industry, female (% of female employment)",SL.IND.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.29999924,39.5,40.09999847,40.70000076,40.5,,,,,,,,,
China,CHN,GDP per person employed (constant 2011 PPP $),SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2915.139893,3121.100098,3517.189941,3960.429932,4435.779785,4867.810059,5299.589844,5740.819824,6121.799805,6501.060059,6977.72998,7532.390137,8201.910156,8952.919922,9872,11024.13965,12479.0498,13689.41992,14893.19043,16368.00977,17722.96094,18927.82031,20246.58008,21630.08008,,
China,CHN,"Contributing family workers, total (% of total employment)",SL.FAM.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Contributing family workers, male (% of male employment)",SL.FAM.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Contributing family workers, female (% of female employment)",SL.FAM.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Children in employment, unpaid family workers (% of children in employment, ages 7-14)",SL.FAM.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",SL.FAM.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Children in employment, unpaid family workers, female (% of female children in employment, ages 7-14)",SL.FAM.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Wage and salaried workers, total (% of total employment)",SL.EMP.WORK.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.40000153,91.30000305,90.80000305,89.59999847,88.80000305,87.90000153,,,
China,CHN,"Wage and salaried workers, male (% of male employment)",SL.EMP.WORK.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Wage and salaried workers, female (% of female employment)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Vulnerable employment, total (% of total employment)",SL.EMP.VULN.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Vulnerable employment, male (% of male employment)",SL.EMP.VULN.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Vulnerable employment, female (% of female employment)",SL.EMP.VULN.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,75.30000305,75.40000153,75.30000305,75,74.80000305,74.59999847,74.19999695,73.90000153,73.59999847,72.90000153,72.19999695,71.5,70.69999695,70.19999695,69.69999695,69.40000153,68.5,68.09999847,67.80000305,67.90000153,68,68,68,,
China,CHN,"Employment to population ratio, 15+, total (%) (national estimate)",SL.EMP.TOTL.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,67.09999847,,,,,67.69999695,,,78.30000305,,,,,78,77.90000153,77.90000153,77.80000305,77.69999695,75.30000305,75.30000305,74.40000153,73.80000305,73.19999695,72.80000305,72.40000153,72,71.40000153,70.90000153,69.19999695,68.90000153,68.69999695,68.59999847,,,
China,CHN,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.09999847,80.59999847,80.59999847,80.59999847,80.30000305,80.09999847,79.90000153,79.5,79.09999847,78.90000153,78.19999695,77.59999847,77,76.30000305,75.80000305,75.5,75.19999695,74.40000153,74,73.90000153,74,74.09999847,74.19999695,74.19999695,,
China,CHN,"Employment to population ratio, 15+, male (%) (national estimate)",SL.EMP.TOTL.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.59999847,69.80000305,69.80000305,69.69999695,69.40000153,69.19999695,69,68.59999847,68.30000305,68,67.30000305,66.5,65.69999695,64.90000153,64.19999695,63.70000076,63.20000076,62.29999924,61.79999924,61.29999924,61.40000153,61.5,61.5,61.5,,
China,CHN,"Employment to population ratio, 15+, female (%) (national estimate)",SL.EMP.TOTL.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Self-employed, total (% of total employment)",SL.EMP.SELF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Self-employed, male (% of male employment)",SL.EMP.SELF.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Self-employed, female (% of female employment)",SL.EMP.SELF.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Employers, total (% of total employment)",SL.EMP.MPYR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Employers, male (% of male employment)",SL.EMP.MPYR.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Employers, female (% of female employment)",SL.EMP.MPYR.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.8,37.9,35.8,37.3,38.1,38.7,38.7,38.8,37.9,39.1,,,,,,,,,,,,,,,,,
China,CHN,"Employment to population ratio, ages 15-24, total (%) (modeled ILO estimate)",SL.EMP.1524.SP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.69999695,70.90000153,70.5,69.90000153,68.80000305,67.69999695,66.40000153,64.69999695,63.09999847,61.79999924,59.79999924,58.09999847,56.59999847,55.09999847,54.09999847,53.40000153,53,51.79999924,51,50.29999924,50.70000076,50.79999924,50.70000076,50.5,,
China,CHN,"Employment to population ratio, ages 15-24, total (%) (national estimate)",SL.EMP.1524.SP.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",SL.EMP.1524.SP.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.90000153,69.40000153,69.09999847,68.59999847,67.59999847,66.59999847,65.40000153,63.70000076,62.20000076,61,59.29999924,57.70000076,56.40000153,55.09999847,54.40000153,53.90000153,53.79999924,52.59999847,52.09999847,51.59999847,51.90000153,51.90000153,51.79999924,51.5,,
China,CHN,"Employment to population ratio, ages 15-24, male (%) (national estimate)",SL.EMP.1524.SP.MA.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",SL.EMP.1524.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.59999847,72.5,72,71.19999695,70.09999847,68.90000153,67.5,65.69999695,64,62.5,60.40000153,58.5,56.79999924,55.09999847,53.79999924,52.90000153,52.09999847,50.79999924,49.90000153,49,49.40000153,49.5,49.5,49.40000153,,
China,CHN,"Employment to population ratio, ages 15-24, female (%) (national estimate)",SL.EMP.1524.SP.FE.NE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Employment in agriculture (% of total employment),SL.AGR.EMPL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,59.40000153,59,53.40000153,53.90000153,53.09999847,50.79999924,49.5,48.5,47.70000076,47.40000153,47,46.90000153,46.29999924,45.20000076,44.09999847,4.400000095,4.199999809,3.900000095,3.700000048,3.5,3.400000095,3,2.900000095,2.5,,,,,
China,CHN,"Employment in agriculture, male (% of male employment)",SL.AGR.EMPL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,4.300000191,4,3.700000048,3.599999905,,,,,,,,,
China,CHN,"Employment in agriculture, female (% of female employment)",SL.AGR.EMPL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.199999809,4.099999905,3.799999952,3.700000048,3.5,,,,,,,,,
China,CHN,Child employment in agriculture (% of economically active children ages 7-14),SL.AGR.0714.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Child employment in agriculture, male (% of male economically active children ages 7-14)",SL.AGR.0714.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Child employment in agriculture, female (% of female economically active children ages 7-14)",SL.AGR.0714.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Annualized average growth rate in per capita real survey mean consumption or income, total population (%)",SI.SPR.PCAP.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.23,,,,
China,CHN,"Survey mean consumption or income per capita, total population (2011 PPP $ per day)",SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Annualized average growth rate in per capita real survey mean consumption or income, bottom 40% of population (%)",SI.SPR.PC40.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.87,,,,
China,CHN,"Survey mean consumption or income per capita, bottom 40% of population (2011 PPP $ per day)",SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Average transaction cost of sending remittances from a specific country (%),SI.RMT.COST.OB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Average transaction cost of sending remittances to a specific country (%),SI.RMT.COST.IB.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.30881484,12.31963122,11.67523824,11.40879087,10.36810147,
China,CHN,Urban poverty headcount ratio at national poverty lines (% of urban population),SI.POV.URHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Urban poverty gap at national poverty lines (%),SI.POV.URGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Rural poverty headcount ratio at national poverty lines (% of rural population),SI.POV.RUHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,7.2,,
China,CHN,Rural poverty gap at national poverty lines (%),SI.POV.RUGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,Poverty gap at national poverty lines (%),SI.POV.NAGP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,GINI index (World Bank estimate),SI.POV.GINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.83,,,,42.16,,,,
China,CHN,Poverty gap at $1.90 a day (2011 PPP) (%),SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,43.19,,,29.41,,,21.73,,,24.37,,,20.57,,,13.04,,,13.23,,,10.23,,,4.94,,,3.87,,2.66,1.76,1.37,0.35,,,
China,CHN,Poverty gap at $3.10 a day (2011 PPP) (%),SI.POV.GAP2,,,,,,,,,,,,,,,,,,,,,,63.43,,,52.28,,,43.35,,,45.91,,,40.34,,,30.64,,,29.55,,,23.75,,,14.73,,,11.58,,9.05,6.88,5.73,2.52,,,
China,CHN,Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population),SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,88.32,,,75.76,,,60.84,,,66.58,,,57,,,42.05,,,40.54,,,31.95,,,18.75,,,14.65,,11.18,7.9,6.47,1.85,,,
China,CHN,Poverty headcount ratio at $3.10 a day (2011 PPP) (% of population),SI.POV.2DAY,,,,,,,,,,,,,,,,,,,,,,99.14,,,95.87,,,89.15,,,89.2,,,82.31,,,71.5,,,67.18,,,56.4,,,41.76,,,32.96,,27.24,22.24,19.05,11.09,,,
China,CHN,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.14,,,,5.23,,,,
China,CHN,Income share held by lowest 10%,SI.DST.FRST.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.04,,,,2.05,,,,
China,CHN,Income share held by highest 10%,SI.DST.10TH.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.83,,,,31.43,,,,
China,CHN,Income share held by highest 20%,SI.DST.05TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.52,,,,47.9,,,,
China,CHN,Income share held by fourth 20%,SI.DST.04TH.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.23,,,,22.25,,,,
China,CHN,Income share held by third 20%,SI.DST.03RD.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.6,,,,14.85,,,,
China,CHN,Income share held by second 20%,SI.DST.02ND.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,,,,9.76,,,,
China,CHN,"Health expenditure, total (% of GDP)",SH.XPD.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.52548646,3.78557264,4.0245977,4.33385163,4.48787053,4.59690987,4.55782328,4.78507297,4.82123292,4.72284375,4.65846996,4.52241742,4.31833293,4.58905193,5.07535532,4.88633979,5.02886408,5.26451547,5.38570406,5.54822768,,
China,CHN,"Health expenditure, public (% of GDP)",SH.XPD.PUBL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.780381954,1.763716129,1.780656558,1.812075346,1.834942236,1.759843468,1.621284224,1.714672238,1.746529994,1.793429835,1.805920306,1.83853832,2.026592106,2.292123452,2.664482629,2.653820098,2.810652656,2.945813766,3.005601408,3.095174286,,
China,CHN,"Health expenditure, public (% of government expenditure)",SH.XPD.PUBL.GX.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.9494224,15.90329762,15.31767379,14.24459122,12.22525333,10.81523021,9.28649285,9.26155615,9.54096752,9.99552988,9.79346707,9.93674719,11.06281576,10.13371551,10.31396151,10.23713459,10.61685285,10.48547293,10.28492085,10.43262803,,
China,CHN,"Health expenditure, public (% of total health expenditure)",SH.XPD.PUBL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.50032029,46.59047117,44.24433671,41.81212234,40.88670169,38.28318409,35.57145866,35.83377409,36.22579582,37.97351616,38.76638298,40.65388374,46.92996439,49.94764686,52.49844515,54.31100194,55.89040807,55.95602829,55.80702865,55.78672081,,
China,CHN,"Health expenditure, private (% of GDP)",SH.XPD.PRIV.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.745104506,2.021856511,2.243941142,2.521776284,2.652928294,2.837066402,2.936539056,3.070400732,3.074702926,2.929413915,2.852549654,2.6838791,2.291740824,2.296928478,2.410872691,2.232519692,2.218211424,2.318701704,2.380102652,2.453053394,,
China,CHN,"Health expenditure per capita, PPP (constant 2011 international $)",SH.XPD.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.34054232,76.68115317,89.91366446,104.8869359,117.9773834,133.2455024,145.509708,168.2672698,189.1949047,208.4730566,235.0710513,263.648024,293.5661277,346.8435348,419.9479923,450.3382367,515.1403015,588.3594347,654.3693398,730.5178031,,
China,CHN,Health expenditure per capita (current US$),SH.XPD.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.01694786,26.31809144,30.91737908,35.39876146,38.72079198,43.62610863,47.54280541,54.46619273,61.59306848,70.62028579,80.94495253,94.0511609,115.2890171,157.6781461,192.5187906,220.0793976,279.4790104,328.6597653,375.144115,419.7342406,,
China,CHN,Out-of-pocket health expenditure (% of private expenditure on health),SH.XPD.OOPC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.73815882,94.82132825,94.76758573,94.25622161,94.48051612,95.56473247,93.0747139,89.95732797,87.60906209,86.47745641,85.25676203,83.08557186,83.00883544,80.76161835,78.86010263,77.24190587,78.82829111,77.96962709,76.66305835,72.34725164,,
China,CHN,Out-of-pocket health expenditure (% of total expenditure on health),SH.XPD.OOPC.TO.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.40008838,50.64362465,52.83829601,54.84569492,55.85054933,58.97951001,59.96668052,57.7222223,55.87198214,53.63892552,52.20579914,49.30806007,44.05281852,40.42309042,37.4597749,35.29105288,34.77083754,34.3409205,33.87968341,31.98709235,,
China,CHN,External resources for health (% of total expenditure on health),SH.XPD.EXTR.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16333176,0.08082907,0.13545143,0.05273554,0.11389726,0.11925976,0.03263078,0.03281501,0.12360388,0.12312178,0.19346528,0.13335108,0.1640362,0.16046409,0.09539326,0.11568543,0.07036458,0.05336109,0.05858451,0.03138812,,
China,CHN,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Incidence of tuberculosis (per 100,000 people)",SH.TBS.INCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,105,102,98,95,92,89,86,85,83,78,77,76,72,69,67,
China,CHN,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,35,35,48,65,75,81,86,87,87,87,87,87,87,87,87,
China,CHN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,95,92,93,92,92,92,93,93,94,95,95,95,95,94,,
China,CHN,"Prevalence of severe wasting, weight for height (% of children under 5)",SH.SVR.WAST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.399999976,,1.299999952,,,1.799999952,,,0.600000024,,0.5,,0.800000012,,,0.800000012,,,0.800000012,0.899999976,0.699999988,,,,,,
China,CHN,"Prevalence of severe wasting, weight for height, male (% of children under 5)",SH.SVR.WAST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.399999976,,1.399999976,,,2.200000048,,,0.600000024,,0.5,,1,,,1,,,,1,0.800000012,,,,,,
China,CHN,"Prevalence of severe wasting, weight for height, female (% of children under 5)",SH.SVR.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.399999976,,1.100000024,,,1.299999952,,,0.600000024,,0.400000006,,0.699999988,,,0.5,,,,0.800000012,0.600000024,,,,,,
China,CHN,"Prevalence of wasting, weight for height (% of children under 5)",SH.STA.WAST.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.800000191,,,4.199999809,,3.900000095,,,5,,,2.400000095,,2.5,,3,,,2.900000095,,,3.099999905,3.099999905,2.299999952,,,,,,
China,CHN,"Prevalence of wasting, weight for height, male (% of children under 5)",SH.STA.WAST.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.699999809,,4.099999905,,,5.699999809,,,2.599999905,,2.799999952,,3.299999952,,,3.200000048,,,,3.5,2.400000095,,,,,,
China,CHN,"Prevalence of wasting, weight for height, female (% of children under 5)",SH.STA.WAST.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.799999952,,3.700000048,,,4.199999809,,,2.099999905,,2.099999905,,2.700000048,,,2.400000095,,,,2.700000048,2.099999905,,,,,,
China,CHN,"Mortality caused by road traffic injury (per 100,000 people)",SH.STA.TRAF.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8,,,
China,CHN,"Suicide mortality rate (per 100,000 population)",SH.STA.SUIC.P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,,,,
China,CHN,"Prevalence of stunting, height for age (% of children under 5)",SH.STA.STNT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.29999924,,,32.29999924,,38,,,31.20000076,,,19.79999924,,17.79999924,,21.79999924,,,11.69999981,,,13.69999981,12.60000038,9.399999619,,,,,,
